exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2014;083;REG AUVERGNE;1350682;617690.0;457.32;390.63;77001.0;57.01;62.18;20.11;18.01;182909.0;135.42;126.42;34.29;36.61;92255.0;17.29;18.71;146237.0;108.27;87.94;27.41;25.47;492802.0;364.85;336.96;68207.0;50.5;48.51;16.95;17.89;38450.0;28.47;32.33;9.56;11.92;93857.0;69.49;62.53;23.33;23.06;147374.0;109.11;96.63;36.63;35.63;20908.0;15.48;8.75;5.2;3.23;124888.0;92.46;53.67;315426.0;233.53;244.78;45000.0;33.32;49.06;14.27;20.04;24895.0;18.43;15.5;7.89;6.33;12818.0;9.49;6.62;4.06;2.7;330246.0;244.5;237.52;66144.0;48.97;36.98;20.03;15.57;54878.0;40.63;26.31;16.62;11.08;106985.0;79.21;86.07;32.4;36.24;14820.0;10.97;-7.27;-6020.0;-4.46;0.79;8800.0;6.52;-6.48;116088.0;85.95;60.15;151183.0;111.93;82.78;28.34;23.97;131127.0;97.08;74.1;24.58;21.46;76249.0;56.45;47.79;14.29;13.84;506117.0;374.71;307.68;0.0;0.0;75004.0;55.53;34.93;14.06;10.12;17622.0;13.05;15.06;8.0;0.01;0.05;62986.0;46.63;52.22;13055.0;9.67;10.23;;;;;;;68.3;64.6;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2013;083;REG AUVERGNE;1347387;601466.0;446.39;387.67;75114.0;55.75;62.92;20.11;18.09;151651.0;112.55;107.38;28.94;30.87;92818.0;17.71;18.27;147733.0;109.64;91.16;28.2;26.21;485810.0;360.56;328.07;65114.0;48.33;46.94;16.35;17.59;37517.0;27.84;31.92;9.42;11.96;98201.0;72.88;62.71;24.65;23.5;145656.0;108.1;97.14;36.57;36.4;22471.0;16.68;8.44;5.64;3.16;115656.0;85.84;59.59;319349.0;237.01;227.9;63620.0;47.22;36.98;19.92;16.23;25618.0;19.01;15.07;8.02;6.61;11319.0;8.4;6.84;3.54;3.0;323444.0;240.05;231.35;86454.0;64.16;37.51;26.73;16.21;48328.0;35.87;25.59;14.94;11.06;97311.0;72.22;82.39;30.09;35.61;4095.0;3.04;3.45;0.0;0.0;1.18;4096.0;3.04;4.64;111560.0;82.8;54.95;148821.0;110.45;87.72;28.4;25.22;125656.0;93.26;81.0;23.98;23.29;77328.0;57.39;55.41;14.76;15.93;515995.0;382.96;284.52;0.0;0.0;69417.0;51.52;34.86;13.25;10.02;15317.0;11.37;16.96;7.0;0.01;0.06;61745.0;45.83;52.55;13356.0;9.91;10.3;;;;;;;68.89;63.57;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2012;083;REG AUVERGNE;1343964;589017.0;438.27;383.25;71438.0;53.15;60.37;;;152421.0;113.41;108.21;;;92167.0;;;143838.0;107.03;91.35;;;486896.0;362.28;318.43;64322.0;47.86;46.01;;;41312.0;30.74;30.56;;;102700.0;76.42;65.53;;;142146.0;105.77;93.82;;;26382.0;19.63;8.07;;;102122.0;75.99;64.82;339076.0;252.3;230.91;42500.0;31.62;38.3;;;41496.0;30.88;14.59;;;12210.0;9.08;6.49;;;312453.0;232.49;226.91;84238.0;62.68;40.04;;;45645.0;33.96;24.99;;;91762.0;68.28;74.3;;;-26624.0;-19.81;-4.0;159.0;0.12;1.37;-26465.0;-19.69;-2.63;128586.0;95.68;67.45;;;;;;;;;;;;;;;;500703.0;372.56;273.45;;;67482.0;50.21;31.81;;;;;;8.0;0.01;0.07;58214.0;43.32;49.68;13142.0;9.78;10.16;;;;;;;68.58;63.38;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2011;083;REG AUVERGNE;1341863;588108.0;438.28;375.62;70918.0;52.85;59.46;;;155885.0;116.17;106.93;;;94047.0;;;143838.0;107.19;91.82;;;459988.0;342.8;309.64;61560.0;45.88;44.98;;;36020.0;26.84;29.34;;;100209.0;74.68;66.36;;;138066.0;102.89;93.35;;;20042.0;14.94;7.85;;;128120.0;95.48;65.97;344534.0;256.76;227.94;41602.0;31.0;34.2;;;32459.0;24.19;14.81;;;11925.0;8.89;7.28;;;337961.0;251.86;222.17;97852.0;72.92;40.42;;;45132.0;33.63;21.54;;;108639.0;80.96;75.18;;;-6573.0;-4.9;-5.77;4083.0;3.04;0.38;-2489.0;-1.86;-5.39;130610.0;97.33;71.36;;;;;;;;;;;;;;;;503848.0;375.48;259.54;;;64550.0;48.1;28.17;;;;;;6.0;0.0;0.06;56888.0;42.39;48.31;12928.0;9.63;10.18;;;;;;;70.09;63.15;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2008;083;REG AUVERGNE;1308878;545473.0;416.75;360.14;118938.0;90.87;83.0;;;136013.0;103.92;101.23;;;82650.0;;;146599.0;112.0;94.21;;;407864.0;311.61;281.34;52004.0;39.73;40.22;;;27587.0;21.08;23.95;;;116030.0;88.65;69.89;;;118146.0;90.26;91.27;;;16680.0;12.74;8.9;;;137609.0;105.14;78.8;334118.0;255.27;242.71;84500.0;64.56;48.73;;;39924.0;30.5;13.71;;;9906.0;7.57;7.31;;;331486.0;253.26;242.06;94960.0;72.55;50.58;;;35606.0;27.2;27.55;;;134662.0;102.88;85.97;;;-2632.0;-2.01;-0.66;295.0;0.23;0.73;-2338.0;-1.79;0.07;139947.0;106.92;78.73;;;;;;;;;;;;;;;;492350.0;376.16;219.24;;;50863.0;38.86;35.36;;;;;;;;;;;;;;;;;;;;;63.15;57.57;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2009;083;REG AUVERGNE;1335938;573353.0;429.18;355.89;145597.0;108.98;86.15;;;160292.0;119.98;99.92;;;99236.0;;;143289.0;107.26;92.4;;;432345.0;323.63;288.89;59064.0;44.21;42.85;;;25629.0;19.18;23.97;;;111245.0;83.27;68.23;;;131607.0;98.51;92.5;;;15876.0;11.88;6.94;;;141008.0;105.55;67.0;334883.0;250.67;258.6;56900.0;42.59;55.17;;;33621.0;25.17;14.56;;;27212.0;20.37;14.5;;;339277.0;253.96;250.02;99391.0;74.4;49.08;;;39596.0;29.64;31.75;;;114653.0;85.82;86.74;;;4394.0;3.29;-8.58;-1934.0;-1.45;1.5;2459.0;1.84;-7.08;138549.0;103.71;74.08;;;;;;;;;;;;;;;;512650.0;383.74;232.39;;;54798.0;41.02;38.11;;;;;;;;;;;;;;;;;;;;;74.28;58.82;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2010;083;REG AUVERGNE;1339247;600569.0;448.44;367.02;147806.0;110.37;88.9;;;160803.0;120.07;99.64;;;99396.0;;;150279.0;112.21;92.38;;;446870.0;333.67;299.55;59817.0;44.66;44.18;;;32268.0;24.09;26.54;;;103550.0;77.32;67.46;;;134333.0;100.3;91.75;;;16186.0;12.09;7.15;;;153699.0;114.77;67.47;359619.0;268.52;227.5;40000.0;29.87;39.18;;;32575.0;24.32;14.82;;;14248.0;10.64;8.18;;;362936.0;271.0;226.1;81676.0;60.99;43.15;;;40873.0;30.52;23.13;;;103191.0;77.05;76.95;;;3317.0;2.48;-1.4;1074.0;0.8;0.1;4391.0;3.28;-1.3;149308.0;111.49;68.77;;;;;;;;;;;;;;;;510377.0;381.09;246.88;;;56506.0;42.19;29.17;;;;;;;;;;;;;;;;;;;;;74.22;58.7;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2015;083;REG AUVERGNE;1354104;623286.0;460.29;397.87;78438.0;57.93;62.78;14.84;18.07;209682.0;154.85;144.56;39.67;41.61;97762.0;18.49;19.47;138035.0;101.94;80.54;26.11;23.18;509123.0;375.99;347.34;69888.0;51.61;49.46;17.06;17.87;41849.0;30.91;32.38;10.22;11.7;99653.0;73.59;66.84;24.33;24.14;144965.0;107.06;97.49;35.39;35.22;18753.0;13.85;9.03;4.58;3.26;114163.0;84.31;50.54;327910.0;242.16;241.85;35000.0;25.85;49.58;10.67;20.5;25485.0;18.82;16.63;7.77;6.88;8371.0;6.18;6.21;2.55;2.57;321736.0;237.6;231.66;57056.0;42.14;36.98;17.73;15.96;56301.0;41.58;23.79;17.5;10.27;95703.0;70.68;83.31;29.75;35.96;-6174.0;-4.56;-10.19;0.0;0.0;0.36;-6174.0;-4.56;-9.83;120336.0;88.87;60.37;136932.0;101.12;77.11;25.9;22.19;118936.0;87.83;70.59;22.5;20.32;62634.0;46.26;46.8;11.85;13.47;491403.0;362.9;333.52;91.72;93.98;74142.0;54.75;30.74;14.03;8.85;15375.0;11.35;16.96;2.0;0.0;0.04;65329.0;48.25;53.43;13195.0;9.74;10.21;0.0;0.0;0.0;0.0;0.0;0.0;72.2;67.64;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
