exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2014;103;REG MARTINIQUE;392291;254634.0;649.09;712.83;12645.0;32.23;30.38;6.56;4.71;155909.0;397.43;372.82;61.23;57.76;0.0;0.0;0.0;20561.0;52.41;35.72;8.07;5.53;206323.0;525.94;565.97;59739.0;152.28;133.04;29.66;27.52;31422.0;80.1;74.71;15.6;15.45;32918.0;83.91;146.65;16.34;30.33;57223.0;145.87;60.24;28.41;12.46;5352.0;13.64;13.29;2.66;2.75;48311.0;123.15;146.87;199622.0;508.86;504.9;78191.0;199.32;101.33;39.17;20.07;61300.0;156.26;125.92;30.71;24.94;14455.0;36.85;25.09;7.24;4.97;209923.0;535.12;602.97;116096.0;295.94;324.06;55.3;53.74;8589.0;21.9;47.16;4.09;7.82;81736.0;208.36;127.33;38.94;21.12;10301.0;26.26;98.07;0.0;0.0;2.93;10301.0;26.26;101.0;38010.0;96.89;45.86;57027.0;145.37;175.18;22.4;27.14;53207.0;135.63;162.0;20.9;25.1;44618.0;113.74;114.84;17.52;17.79;236258.0;602.25;492.28;0.0;0.0;13941.0;35.54;59.91;5.47;9.28;33347.0;85.01;53.65;1.0;0.0;0.0;11029.0;28.11;27.54;2628.0;6.7;5.18;;;;;;;0.0;0.01;Régions d Outre-mer;;;;;;;;;;;;;;;;
2013;103;REG MARTINIQUE;394173;259067.0;657.24;743.12;12830.0;32.55;29.76;6.62;4.65;145942.0;370.25;354.15;57.2;55.3;0.0;0.0;0.0;21961.0;55.72;38.49;8.61;6.01;229745.0;582.85;603.28;57549.0;146.0;125.91;26.94;25.27;28267.0;71.71;71.71;13.23;14.39;42075.0;106.74;163.69;19.7;32.85;61106.0;155.02;59.83;28.61;12.01;5938.0;15.06;14.43;2.78;2.9;29321.0;74.39;139.84;205497.0;521.34;537.35;59994.0;152.2;96.78;29.19;18.01;58616.0;148.71;146.54;28.52;27.27;19003.0;48.21;29.02;9.25;5.4;201606.0;511.47;554.29;93770.0;237.89;214.21;46.51;38.65;4595.0;11.66;82.95;2.28;14.97;92178.0;233.85;140.36;45.72;25.32;-3891.0;-9.87;16.94;0.0;0.0;0.03;-3891.0;-9.87;16.96;33212.0;84.26;122.88;38018.0;96.45;154.19;14.9;24.07;41520.0;105.33;142.16;16.27;22.2;36925.0;93.68;59.21;14.47;9.24;166656.0;422.8;441.62;0.0;0.0;10533.0;26.72;96.88;4.13;15.13;32538.0;82.55;134.71;1.0;0.0;0.0;11027.0;27.98;27.31;2638.0;6.69;5.25;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2012;103;REG MARTINIQUE;396404;241430.0;609.05;652.37;12787.0;32.26;28.59;;;141070.0;355.87;341.94;;;0.0;;;21152.0;53.36;38.46;;;193010.0;486.9;515.11;50902.0;128.41;113.93;;;19980.0;50.4;61.45;;;25463.0;64.23;136.12;;;64792.0;163.45;63.24;;;2272.0;5.73;13.83;;;48419.0;122.15;137.26;315490.0;795.88;697.09;92572.0;233.53;219.77;;;71596.0;180.61;131.9;;;12177.0;30.72;22.99;;;225428.0;568.68;694.6;100514.0;253.57;212.61;;;1333.0;3.36;186.5;;;84315.0;212.7;126.99;;;-90062.0;-227.2;-2.49;0.0;0.0;1.24;-90062.0;-227.2;-1.25;138481.0;349.34;138.51;;;;;;;;;;;;;;;;111275.0;280.71;430.49;;;3605.0;9.1;199.83;;;;;;0.0;0.0;0.0;10980.0;27.7;25.78;2559.0;6.45;5.08;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2011;103;REG MARTINIQUE;397693;256034.0;643.8;611.6;12710.0;31.96;30.14;;;146858.0;369.27;348.97;;;0.0;;;21152.0;53.19;38.71;;;191535.0;481.62;480.71;44090.0;110.86;100.86;;;18526.0;46.58;55.16;;;30834.0;77.53;134.12;;;65161.0;163.85;64.85;;;34.0;0.08;12.54;;;64499.0;162.18;130.89;135568.0;340.89;1111.72;20000.0;50.29;79.53;;;36922.0;92.84;743.76;;;9074.0;22.82;23.06;;;217776.0;547.6;1140.6;116568.0;293.11;214.94;;;0.0;0.0;90.74;;;94709.0;238.15;129.47;;;82208.0;206.71;28.88;0.0;0.0;0.44;82208.0;206.71;29.33;-17709.0;-44.53;101.56;;;;;;;;;;;;;;;;20037.0;50.38;401.17;;;33.0;0.08;103.22;;;;;;0.0;0.0;0.0;9966.0;25.06;24.1;2523.0;6.34;5.01;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2008;103;REG MARTINIQUE;381427;228849.0;599.98;598.2;18917.0;49.6;44.18;;;148561.0;389.49;378.07;;;0.0;;;20208.0;52.98;38.99;;;157558.0;413.07;381.78;26543.0;69.59;61.93;;;28822.0;75.56;56.52;;;34045.0;89.26;111.28;;;51185.0;134.19;63.09;;;369.0;0.97;15.54;;;71292.0;186.91;216.42;123191.0;322.97;491.19;0.0;0.0;6.0;;;38435.0;100.77;98.4;;;10495.0;27.51;47.98;;;136727.0;358.46;516.69;77616.0;203.49;354.27;;;0.0;0.0;32.49;;;57655.0;151.16;110.81;;;13536.0;35.49;25.5;0.0;0.0;1.71;13536.0;35.49;27.21;57756.0;151.42;189.21;;;;;;;;;;;;;;;;37.0;0.1;446.03;;;0.0;0.0;47.69;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2009;103;REG MARTINIQUE;397732;222997.0;560.67;566.53;19972.0;50.21;44.41;;;133160.0;334.8;338.01;;;0.0;;;21126.0;53.12;39.04;;;124056.0;311.91;376.45;31785.0;79.92;82.72;;;20997.0;52.79;53.14;;;16258.0;40.88;100.25;;;43705.0;109.88;55.0;;;0.0;0.0;11.98;;;98941.0;248.76;190.09;151129.0;379.98;634.81;0.0;0.0;144.43;;;39198.0;98.55;100.36;;;22741.0;57.18;88.97;;;148699.0;373.87;654.71;83395.0;209.68;335.95;;;0.0;0.0;96.18;;;63990.0;160.89;100.86;;;-2429.0;-6.11;19.89;0.0;0.0;1.23;-2429.0;-6.11;21.12;101370.0;254.87;168.97;;;;;;;;;;;;;;;;37.0;0.09;420.35;;;0.0;0.0;107.62;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2010;103;REG MARTINIQUE;397730;239328.0;601.73;586.18;20858.0;52.44;45.68;;;143381.0;360.5;342.63;;;0.0;;;21318.0;53.6;39.03;;;153703.0;386.45;401.89;39975.0;100.51;91.66;;;18603.0;46.77;53.5;;;23564.0;59.25;108.86;;;51416.0;129.27;59.18;;;2.0;0.01;11.69;;;85624.0;215.28;184.29;153803.0;386.7;549.7;0.0;0.0;70.08;;;48423.0;121.75;159.98;;;12228.0;30.74;45.88;;;129837.0;326.45;407.92;76716.0;192.88;181.76;;;0.0;0.0;94.75;;;52489.0;131.97;83.42;;;-23965.0;-60.26;-141.78;0.0;0.0;2.8;-23965.0;-60.26;-138.98;109590.0;275.54;323.26;;;;;;;;;;;;;;;;37.0;0.09;405.09;;;0.0;0.0;106.37;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Régions d Outre-mer;;;;;;;;;;;;;;;;
2015;103;REG MARTINIQUE;388364;252205.0;649.4;728.4;13327.0;34.32;30.89;5.33;4.87;155853.0;401.31;369.36;62.37;58.27;0.0;0.0;0.0;18813.0;48.44;31.09;7.53;4.9;233589.0;601.47;609.06;61370.0;158.02;140.19;27.2;27.52;26942.0;69.37;78.74;11.94;15.46;45563.0;117.32;153.96;20.2;30.22;67520.0;173.86;66.06;29.93;12.97;4727.0;12.17;12.03;2.1;2.36;18616.0;47.93;119.35;254130.0;654.36;746.65;62950.0;162.09;271.95;24.77;36.42;87418.0;225.09;141.46;34.4;18.95;16634.0;42.83;41.87;6.55;5.61;237447.0;611.4;744.96;143531.0;369.58;392.18;60.45;52.64;9042.0;23.28;67.06;3.81;9.0;81498.0;209.85;176.54;34.32;23.7;-16684.0;-42.96;-1.7;0.0;0.0;2.29;-16684.0;-42.96;0.59;35300.0;90.89;118.76;33671.0;86.7;136.8;13.48;21.58;24266.0;62.48;124.47;9.71;19.63;15224.0;39.2;57.41;6.09;9.06;187049.0;481.63;641.17;74.85;101.04;13769.0;35.45;78.33;5.51;12.36;2978.0;7.67;15.36;0.0;0.0;0.0;11619.0;29.92;28.73;2636.0;6.79;5.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.01;Régions d Outre-mer;;;;;;;;;;;;;;;;
