exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2017;044;REG GRAND-EST;5554645;2665593.0;479.89;447.67;667137.0;120.1;114.51;29.2;29.55;880846.0;158.58;149.24;38.56;38.51;430196.0;18.83;17.29;420873.0;75.77;65.75;18.42;16.97;2230818.0;401.61;389.02;278505.0;50.14;51.05;15.16;16.51;369517.0;66.52;47.7;20.11;15.43;289474.0;52.11;72.28;15.76;23.38;758589.0;136.57;109.44;41.29;35.4;59853.0;10.78;8.04;3.26;2.6;434775.0;78.27;58.65;1058300.0;190.53;231.79;171628.0;30.9;32.98;16.22;14.23;112907.0;20.33;27.23;10.67;11.75;49673.0;8.94;6.75;4.69;2.91;1209425.0;217.73;241.5;164674.0;29.65;40.0;13.62;16.56;174122.0;31.35;22.59;14.4;9.35;438129.0;78.88;85.52;36.23;35.41;151125.0;27.21;9.71;-3031.0;-0.55;-0.6;148094.0;26.66;9.11;286681.0;51.61;49.54;498418.0;89.73;83.8;21.82;21.62;447441.0;80.55;78.41;19.59;20.23;273318.0;49.21;55.83;11.96;14.41;2369087.0;426.51;360.05;103.7;92.9;213488.0;38.43;28.8;9.34;7.43;97311.0;17.52;15.09;1873.0;0.34;0.09;618422.0;111.33;111.57;57371.0;10.33;10.12;0.0;0.0;0.0;0.0;0.0;0.0;77.45;67.01;Régions de métropole hors Idf et Corse;2354030.0;423.79;357.02;103.04;92.12;2284577.0;411.29;387.56;1837136.0;330.74;309.15;2354030.0;423.79;357.02;103.04;92.12
2018;044;REG GRAND-EST;5559051;2707183.0;486.99;478.13;672699.0;121.01;129.28;29.27;31.92;1328257.0;238.94;219.59;57.8;54.22;495584.0;21.57;19.55;0.0;0.0;0.0;0.0;0.0;2308135.0;415.2;418.58;306010.0;55.05;52.87;16.25;16.37;396313.0;71.29;58.66;21.04;18.16;456139.0;82.05;68.6;24.22;21.24;574797.0;103.4;114.5;30.52;35.45;58239.0;10.48;8.04;3.09;2.49;399049.0;71.78;59.55;1281906.0;230.6;261.34;184799.0;33.24;34.17;14.42;13.08;162820.0;29.29;37.17;12.7;14.22;28793.0;5.18;6.8;2.25;2.6;1244899.0;223.94;258.25;142383.0;25.61;37.01;11.44;14.33;187283.0;33.69;27.58;15.04;10.68;459555.0;82.67;95.87;36.92;37.12;-37008.0;-6.66;-3.09;-424.0;-0.08;-0.78;-37431.0;-6.73;-3.87;436480.0;78.52;63.42;457947.0;82.38;87.81;19.93;21.68;414814.0;74.62;82.02;18.05;20.25;227531.0;40.93;54.44;9.9;13.44;2369031.0;426.16;367.09;103.09;90.64;226177.0;40.69;33.71;9.84;8.32;101115.0;18.19;20.43;1456.0;0.26;0.08;620989.0;111.71;112.91;57308.0;10.31;9.93;0.0;0.0;0.0;0.0;0.0;0.0;89.15;79.17;Régions de métropole hors Idf et Corse;2353970.0;423.45;363.85;102.43;89.84;2298064.0;413.39;405.02;1883250.0;338.77;322.99;2353970.0;423.45;363.85;102.43;89.84
2016;044;REGION GRAND EST;5552388;2315356.0;417.0;400.07;355914.0;64.1;63.96;18.14;18.52;869622.0;156.62;148.25;44.33;42.93;437633.0;22.31;19.55;460634.0;82.96;73.1;23.48;21.17;1964011.0;353.72;348.48;272785.0;49.13;49.73;17.07;18.21;191127.0;34.42;31.99;11.96;11.71;262256.0;47.23;65.06;16.41;23.82;732253.0;131.88;95.98;45.81;35.14;60836.0;10.96;8.33;3.81;3.05;351346.0;63.28;51.59;1147096.0;206.6;227.82;175434.0;31.6;40.85;15.29;17.93;98269.0;17.7;15.12;8.57;6.64;28585.0;5.15;6.11;2.49;2.68;1105794.0;199.16;230.28;154788.0;27.88;36.73;14.0;15.95;151703.0;27.32;24.52;13.72;10.65;394688.0;71.08;78.66;35.69;34.16;-41302.0;-7.44;2.46;-3060.0;-0.55;0.41;-44363.0;-7.99;2.87;395708.0;71.27;48.72;414376.0;74.63;79.26;21.12;22.95;363589.0;65.48;72.17;18.53;20.9;211887.0;38.16;47.65;10.8;13.8;2371362.0;427.09;351.18;107.49;99.15;193817.0;34.91;30.88;9.88;8.94;98654.0;17.77;16.3;728.0;0.13;0.03;298900.0;53.83;53.99;57081.0;10.28;10.19;0.0;0.0;0.0;0.0;0.0;0.0;78.82;67.51;Régions de métropole hors Idf et Corse;2356306.0;424.38;348.1;6.48;100.81;;;;;;;;;;;
