exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2017;075;REG NOUVELLE AQUITAINE;5879144;2617933.0;445.29;447.67;596355.0;101.44;114.51;27.19;29.55;939947.0;159.88;149.24;42.86;38.51;457875.0;20.88;17.29;382701.0;65.09;65.75;17.45;16.97;2198427.0;373.94;389.02;332504.0;56.56;51.05;19.11;16.51;250760.0;42.65;47.7;14.41;15.43;494344.0;84.08;72.28;28.41;23.38;494768.0;84.16;109.44;28.43;35.4;41639.0;7.08;8.04;2.39;2.6;419506.0;71.35;58.65;1379821.0;234.7;231.79;276391.0;47.01;32.98;20.03;14.23;87738.0;14.92;27.23;6.36;11.75;40515.0;6.89;6.75;2.94;2.91;1407013.0;239.32;241.5;252749.0;42.99;40.0;17.96;16.56;111277.0;18.93;22.59;7.91;9.35;447400.0;76.1;85.52;31.8;35.41;27192.0;4.63;9.71;506.0;0.09;-0.6;27698.0;4.71;9.11;391808.0;66.64;49.54;484574.0;82.42;83.8;22.09;21.62;453003.0;77.05;78.41;20.65;20.23;341726.0;58.13;55.83;15.58;14.41;2010266.0;341.93;360.05;91.66;92.9;147822.0;25.14;28.8;6.74;7.43;109170.0;18.57;15.09;657.0;0.11;0.09;594002.0;101.04;111.57;57672.0;9.81;10.12;0.0;0.0;0.0;0.0;0.0;0.0;77.88;67.01;Régions de métropole hors Idf et Corse;1990259.0;338.53;357.02;90.74;92.12;2193280.0;373.06;387.56;1740276.0;296.01;309.15;1990259.0;338.53;357.02;90.74;92.12
2018;075;REG NOUVELLE AQUITAINE;5911482;2806627.0;474.78;478.13;728682.0;123.27;129.28;30.77;31.92;1342527.0;227.11;219.59;56.7;54.22;521792.0;22.04;19.55;11.0;0.0;0.0;0.0;0.0;2395240.0;405.18;418.58;351457.0;59.45;52.87;18.48;16.37;320169.0;54.16;58.66;16.84;18.16;442754.0;74.9;68.6;23.28;21.24;596470.0;100.9;114.5;31.36;35.45;47004.0;7.95;8.04;2.47;2.49;411387.0;69.59;59.55;1639520.0;277.34;261.34;201000.0;34.0;34.17;12.26;13.08;355627.0;60.16;37.17;21.69;14.22;41475.0;7.02;6.8;2.53;2.6;1601296.0;270.88;258.25;239317.0;40.48;37.01;14.95;14.33;127358.0;21.54;27.58;7.95;10.68;645948.0;109.27;95.87;40.34;37.12;-38223.0;-6.47;-3.09;-38.0;-0.01;-0.78;-38262.0;-6.47;-3.87;449649.0;76.06;63.42;506890.0;85.75;87.81;21.41;21.68;466078.0;78.84;82.02;19.68;20.25;338721.0;57.3;54.44;14.31;13.44;2083103.0;352.38;367.09;87.98;90.64;164421.0;27.81;33.71;6.94;8.32;164007.0;27.74;20.43;737.0;0.12;0.08;614042.0;103.87;112.91;55573.0;9.4;9.93;0.0;0.0;0.0;0.0;0.0;0.0;88.27;79.17;Régions de métropole hors Idf et Corse;2063901.0;349.13;363.85;87.16;89.84;2367818.0;400.55;405.02;1901739.0;321.7;322.99;2063901.0;349.13;363.85;87.16;89.84
2016;075;REGION NOUVELLE-AQUITAINE;5844177;2420190.0;414.12;400.07;344042.0;58.87;63.96;17.38;18.52;908284.0;155.42;148.25;45.87;42.93;431658.0;21.8;19.55;422732.0;72.33;73.1;21.35;21.17;2069141.0;354.05;348.48;323983.0;55.44;49.73;20.23;18.21;185203.0;31.69;31.99;11.56;11.71;481871.0;82.45;65.06;30.09;23.82;433857.0;74.24;95.98;27.09;35.14;44671.0;7.64;8.33;2.79;3.05;351049.0;60.07;51.59;1566470.0;268.04;227.82;438264.0;74.99;40.85;27.98;17.93;60632.0;10.37;15.12;3.87;6.64;32239.0;5.52;6.11;2.06;2.68;1567539.0;268.22;230.28;240014.0;41.07;36.73;15.31;15.95;140342.0;24.01;24.52;8.95;10.65;536669.0;91.83;78.66;34.24;34.16;1070.0;0.18;2.46;16819.0;2.88;0.41;17888.0;3.06;2.87;333160.0;57.01;48.72;420897.0;72.02;79.26;21.26;22.95;378508.0;64.77;72.17;19.12;20.9;238166.0;40.75;47.65;12.03;13.8;1845153.0;315.72;351.18;92.18;99.15;175790.0;30.08;30.88;8.88;8.94;84038.0;14.38;16.3;190.0;0.03;0.03;286154.0;48.96;53.99;57893.0;9.91;10.19;0.0;0.0;0.0;0.0;0.0;0.0;73.86;67.51;Régions de métropole hors Idf et Corse;1825145.0;312.3;348.1;4.82;100.81;;;;;;;;;;;
