exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2017;076;REGION OCCITANIE;5730753;2580891.0;450.36;447.67;664477.0;115.95;114.51;26.78;29.55;781440.0;136.36;149.24;31.5;38.51;331443.0;13.36;17.29;340083.0;59.34;65.75;13.71;16.97;2513567.0;438.61;389.02;289764.0;50.56;51.05;14.43;16.51;262332.0;45.78;47.7;13.06;15.43;943515.0;164.64;72.28;46.99;23.38;341937.0;59.67;109.44;17.03;35.4;29756.0;5.19;8.04;1.48;2.6;67324.0;11.75;58.65;1538422.0;268.45;231.79;276167.0;48.19;32.98;17.95;14.23;120798.0;21.08;27.23;7.85;11.75;62211.0;10.86;6.75;4.04;2.91;1434803.0;250.37;241.5;353647.0;61.71;40.0;24.65;16.56;75432.0;13.16;22.59;5.26;9.35;463124.0;80.81;85.52;32.28;35.41;-103619.0;-18.08;9.71;-10399.0;-1.81;-0.6;-114018.0;-19.9;9.11;181342.0;31.64;49.54;482424.0;84.18;83.8;19.45;21.62;473039.0;82.54;78.41;19.07;20.23;397608.0;69.38;55.83;16.03;14.41;1823987.0;318.28;360.05;73.52;92.9;104949.0;18.31;28.8;4.23;7.43;67269.0;11.74;15.09;261.0;0.05;0.09;578488.0;100.94;111.57;52383.0;9.14;10.12;0.0;0.0;0.0;0.0;0.0;0.0;57.84;67.01;Régions de métropole hors Idf et Corse;1793561.0;312.97;357.02;72.29;92.12;2480964.0;432.92;387.56;2007924.0;350.38;309.15;1793561.0;312.97;357.02;72.29;92.12
2018;076;REG OCCITANIE;5774185;2626049.0;454.79;478.13;757649.0;131.21;129.28;30.41;31.92;1151218.0;199.37;219.59;46.21;54.22;405831.0;16.29;19.55;0.0;0.0;0.0;0.0;0.0;2572429.0;445.51;418.58;308818.0;53.48;52.87;15.34;16.37;353189.0;61.17;58.66;17.55;18.16;684560.0;118.56;68.6;34.01;21.24;499374.0;86.48;114.5;24.81;35.45;31402.0;5.44;8.04;1.56;2.49;53620.0;9.29;59.55;1373437.0;237.86;261.34;223140.0;38.64;34.17;16.25;13.08;200607.0;34.74;37.17;14.61;14.22;64545.0;11.18;6.8;4.7;2.6;1355890.0;234.82;258.25;348265.0;60.31;37.01;25.69;14.33;87573.0;15.17;27.58;6.46;10.68;534032.0;92.49;95.87;39.39;37.12;-17547.0;-3.04;-3.09;-13524.0;-2.34;-0.78;-31071.0;-5.38;-3.87;84690.0;14.67;63.42;503925.0;87.27;87.81;20.23;21.68;478155.0;82.81;82.02;19.19;20.25;390582.0;67.64;54.44;15.68;13.44;1959374.0;339.33;367.09;78.66;90.64;118606.0;20.54;33.71;4.76;8.32;90114.0;15.61;20.43;758.0;0.13;0.08;584901.0;101.3;112.91;51437.0;8.91;9.93;0.0;0.0;0.0;0.0;0.0;0.0;70.28;79.17;Régions de métropole hors Idf et Corse;1928948.0;334.06;363.85;77.43;89.84;2491057.0;431.41;405.02;2012902.0;348.6;322.99;1928948.0;334.06;363.85;77.43;89.84
2016;076;REGION OCCITANIE;5683878;2202020.0;387.42;400.07;336943.0;59.28;63.96;15.87;18.52;781107.0;137.42;148.25;36.79;42.93;346096.0;16.3;19.55;382343.0;67.27;73.1;18.01;21.17;2012531.0;354.08;348.48;271560.0;47.78;49.73;17.41;18.21;233675.0;41.11;31.99;14.98;11.71;600677.0;105.68;65.06;38.51;23.82;283736.0;49.92;95.98;18.19;35.14;28522.0;5.02;8.33;1.83;3.05;189488.0;33.34;51.59;1404776.0;247.15;227.82;144124.0;25.36;40.85;10.26;17.93;95346.0;16.77;15.12;6.79;6.64;59882.0;10.54;6.11;4.26;2.68;1410083.0;248.08;230.28;423530.0;74.51;36.73;30.04;15.95;70528.0;12.41;24.52;5.0;10.65;392001.0;68.97;78.66;27.8;34.16;5307.0;0.93;2.46;10690.0;1.88;0.41;15997.0;2.81;2.87;173491.0;30.52;48.72;584934.0;102.91;79.26;27.55;22.95;563413.0;99.12;72.17;26.54;20.9;492886.0;86.72;47.65;23.22;13.8;1624593.0;285.82;351.18;75.09;99.15;97838.0;17.21;30.88;4.61;8.94;46862.0;8.24;16.3;107.0;0.02;0.03;284224.0;50.01;53.99;52842.0;9.3;10.19;0.0;0.0;0.0;0.0;0.0;0.0;60.89;67.51;Régions de métropole hors Idf et Corse;1594167.0;280.47;348.1;2.83;100.81;;;;;;;;;;;
