exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2017;027;REG BOURGOGNE FRANCHE COMTE;2820623;1301127.0;461.29;447.67;301182.0;106.78;114.51;27.01;29.55;436098.0;154.61;149.24;39.24;38.51;191227.0;17.15;17.29;223416.0;79.21;65.75;20.03;16.97;1095490.0;388.39;389.02;159196.0;56.44;51.05;18.04;16.51;109110.0;38.68;47.7;12.37;15.43;164313.0;58.25;72.28;18.62;23.38;392376.0;139.11;109.44;44.47;35.4;10936.0;3.88;8.04;1.24;2.6;205637.0;72.9;58.65;659701.0;233.88;231.79;102600.0;36.37;32.98;15.55;14.23;40701.0;14.43;27.23;6.17;11.75;18240.0;6.47;6.75;2.76;2.91;686306.0;243.32;241.5;108364.0;38.42;40.0;15.79;16.56;75491.0;26.76;22.59;11.0;9.35;227077.0;80.51;85.52;33.09;35.41;26605.0;9.43;9.71;1.0;0.0;-0.6;26606.0;9.43;9.11;179031.0;63.47;49.54;236815.0;83.96;83.8;21.23;21.62;232956.0;82.59;78.41;20.89;20.23;157466.0;55.83;55.83;14.12;14.41;634306.0;224.88;360.05;56.87;92.9;82108.0;29.11;28.8;7.36;7.43;26152.0;9.27;15.09;245.0;0.09;0.09;286685.0;101.64;111.57;44283.0;15.7;10.12;0.0;0.0;0.0;0.0;0.0;0.0;67.8;67.01;Régions de métropole hors Idf et Corse;634306.0;224.88;357.02;56.87;92.12;1115272.0;395.4;387.56;882316.0;312.81;309.15;634306.0;224.88;357.02;56.87;92.12
2018;027;REG BOURGOGNE FRANCHE COMTE;2820940;1406357.0;498.54;478.13;394107.0;139.71;129.28;32.35;31.92;681258.0;241.5;219.59;56.62;54.22;229233.0;18.82;19.55;0.0;0.0;0.0;0.0;0.0;1211162.0;429.35;418.58;166831.0;59.14;52.87;16.8;16.37;212409.0;75.3;58.66;21.39;18.16;151902.0;53.85;68.6;15.29;21.24;404948.0;143.55;114.5;40.77;35.45;9407.0;3.33;8.04;0.95;2.49;195195.0;69.2;59.55;676391.0;239.77;261.34;72667.0;25.76;34.17;10.74;13.08;55528.0;19.68;37.17;8.21;14.22;16910.0;5.99;6.8;2.5;2.6;669812.0;237.44;258.25;113015.0;40.06;37.01;16.87;14.33;54750.0;19.41;27.58;8.17;10.68;246466.0;87.37;95.87;36.8;37.12;-6578.0;-2.33;-3.09;-2000.0;-0.71;-0.78;-8578.0;-3.04;-3.87;203773.0;72.24;63.42;226385.0;80.25;87.81;18.58;21.68;224917.0;79.73;82.02;18.46;20.25;170167.0;60.32;54.44;13.97;13.44;652222.0;231.21;367.09;53.54;90.64;60454.0;21.43;33.71;4.96;8.32;22697.0;8.05;20.43;1.0;0.0;0.08;292137.0;103.56;112.91;43373.0;15.38;9.93;0.0;0.0;0.0;0.0;0.0;0.0;81.26;79.17;Régions de métropole hors Idf et Corse;652222.0;231.21;363.85;53.54;89.84;1218123.0;431.81;405.02;993205.0;352.08;322.99;652222.0;231.21;363.85;53.54;89.84
2016;027;REGION BOURGOGNE FRANCHE COMTE;2819783;1226383.0;434.92;400.07;185327.0;65.72;63.96;17.75;18.52;427203.0;151.5;148.25;40.91;42.93;198473.0;19.01;19.55;244748.0;86.8;73.1;23.44;21.17;1038266.0;368.21;348.48;156221.0;55.4;49.73;18.79;18.21;54495.0;19.33;31.99;6.55;11.71;166588.0;59.08;65.06;20.04;23.82;389591.0;138.16;95.98;46.86;35.14;11978.0;4.25;8.33;1.44;3.05;188117.0;66.71;51.59;603388.0;213.98;227.82;15333.0;5.44;40.85;2.54;17.93;49018.0;17.38;15.12;8.12;6.64;23749.0;8.42;6.11;3.94;2.68;581732.0;206.3;230.28;91938.0;32.6;36.73;15.8;15.95;55587.0;19.71;24.52;9.56;10.65;182506.0;64.72;78.66;31.37;34.16;-21657.0;-7.68;2.46;-1553.0;-0.55;0.41;-23210.0;-8.23;2.87;211327.0;74.94;48.72;221725.0;78.63;79.26;21.23;22.95;212746.0;75.45;72.17;20.38;20.9;157159.0;55.73;47.65;15.05;13.8;607196.0;215.33;351.18;58.15;99.15;63364.0;22.47;30.88;6.07;8.94;23340.0;8.28;16.3;96.0;0.03;0.03;141116.0;50.04;53.99;44223.0;15.68;10.19;0.0;0.0;0.0;0.0;0.0;0.0;70.39;67.51;Régions de métropole hors Idf et Corse;607196.0;215.33;348.1;2.85;100.81;;;;;;;;;;;
