exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2017;084;REG AUVERGNE-RHONE-ALPES;7820966;3399692.0;434.69;447.67;909554.0;116.3;114.51;32.98;29.55;1030712.0;131.79;149.24;37.38;38.51;439295.0;15.93;17.29;560744.0;71.7;65.75;20.33;16.97;2779632.0;355.41;389.02;325650.0;41.64;51.05;15.52;16.51;143121.0;18.3;47.7;6.82;15.43;497014.0;63.55;72.28;23.68;23.38;919716.0;117.6;109.44;43.82;35.4;64343.0;8.23;8.04;3.07;2.6;620060.0;79.28;58.65;1693485.0;216.53;231.79;0.0;0.0;32.98;0.0;14.23;576681.0;73.74;27.23;34.05;11.75;44445.0;5.68;6.75;2.62;2.91;2125493.0;271.77;241.5;223265.0;28.55;40.0;10.5;16.56;161904.0;20.7;22.59;7.62;9.35;974415.0;124.59;85.52;45.84;35.41;432008.0;55.24;9.71;-101.0;-0.01;-0.6;431906.0;55.22;9.11;188154.0;24.06;49.54;714654.0;91.38;83.8;25.91;21.62;658955.0;84.25;78.41;23.89;20.23;497051.0;63.55;55.83;18.02;14.41;2348459.0;300.28;360.05;85.16;92.9;209435.0;26.78;28.8;7.59;7.43;29133.0;3.72;15.09;340.0;0.04;0.09;1060345.0;135.58;111.57;82000.0;10.48;10.12;0.0;0.0;0.0;0.0;0.0;0.0;56.17;67.01;Régions de métropole hors Idf et Corse;2320185.0;296.66;357.02;84.13;92.12;2757815.0;352.62;387.56;2098861.0;268.36;309.15;2320185.0;296.66;357.02;84.13;92.12
2018;084;REG AUVERGNE-RHONE-ALPES;7877698;4019985.0;510.3;478.13;1067557.0;135.52;129.28;36.1;31.92;1686574.0;214.09;219.59;57.03;54.22;546739.0;18.49;19.55;0.0;0.0;0.0;0.0;0.0;3414597.0;433.45;418.58;333997.0;42.4;52.87;14.89;16.37;171087.0;21.72;58.66;7.62;18.16;510466.0;64.8;68.6;22.75;21.24;1039124.0;131.91;114.5;46.31;35.45;59085.0;7.5;8.04;2.63;2.49;605388.0;76.85;59.55;2653677.0;336.86;261.34;160000.0;20.31;34.17;6.03;13.08;440101.0;55.87;37.17;16.58;14.22;45003.0;5.71;6.8;1.7;2.6;2549509.0;323.64;258.25;286201.0;36.33;37.01;11.23;14.33;164237.0;20.85;27.58;6.44;10.68;943461.0;119.76;95.87;37.01;37.12;-104168.0;-13.22;-3.09;567.0;0.07;-0.78;-103600.0;-13.15;-3.87;708988.0;90.0;63.42;761507.0;96.67;87.81;25.75;21.68;713618.0;90.59;82.02;24.13;20.25;549381.0;69.74;54.44;18.58;13.44;2344222.0;297.58;367.09;79.27;90.64;207645.0;26.36;33.71;7.02;8.32;72563.0;9.21;20.43;422.0;0.05;0.08;1066717.0;135.41;112.91;81203.0;10.31;9.93;0.0;0.0;0.0;0.0;0.0;0.0;69.4;79.17;Régions de métropole hors Idf et Corse;2315948.0;293.99;363.85;78.31;89.84;2957395.0;375.41;405.02;2243777.0;284.83;322.99;2315948.0;293.99;363.85;78.31;89.84
2016;084;REG AUVERGNE-RHONE-ALPES;7757595;2877260.0;370.9;400.07;582028.0;75.03;63.96;23.33;18.52;1058004.0;136.38;148.25;42.41;42.93;452027.0;18.12;19.55;611939.0;78.88;73.1;24.53;21.17;2604466.0;335.73;348.48;320996.0;41.38;49.73;16.21;18.21;168740.0;21.75;31.99;8.52;11.71;462444.0;59.61;65.06;23.35;23.82;788436.0;101.63;95.98;39.81;35.14;69109.0;8.91;8.33;3.49;3.05;272794.0;35.16;51.59;1782877.0;229.82;227.82;285549.0;36.81;40.85;16.02;17.93;113987.0;14.69;15.12;6.39;6.64;36486.0;4.7;6.11;2.05;2.68;1625543.0;209.54;230.28;212967.0;27.45;36.73;13.1;15.95;159451.0;20.55;24.52;9.81;10.65;623618.0;80.39;78.66;38.36;34.16;-157334.0;-20.28;2.46;6.0;0.0;0.41;-157328.0;-20.28;2.87;430122.0;55.45;48.72;570491.0;73.54;79.26;22.87;22.95;514216.0;66.29;72.17;20.61;20.9;354765.0;45.73;47.65;14.22;13.8;2510363.0;323.6;351.18;98.85;99.15;209667.0;27.03;30.88;8.4;8.94;72532.0;9.35;16.3;136.0;0.02;0.03;506642.0;65.31;53.99;82495.0;10.63;10.19;0.0;0.0;0.0;0.0;0.0;0.0;58.27;67.51;Régions de métropole hors Idf et Corse;2482089.0;319.96;348.1;4.83;100.81;;;;;;;;;;;
