exer;reg;lbudg;mpoid_bp;tpf;ftpf;mtpf;imd;fimd;mimd;rimd;rmimd;imt;fimt;mimt;rimt;rmimt;tip;rtdp;rmtdp;dgf;fdgf;mdgf;rdgf;rmdgf;tcf;ftcf;mtcf;chp;fchp;mchp;rchp;rmchp;ace;face;mace;race;rmace;sub;fsub;msub;rsuc;rmsuc;cop;fcop;mcop;rcoo;rmcoo;chf;fchf;mchf;rchf;rmchf;rec;frec;mrec;tri;ftri;mtri;emp;femp;memp;remp;rmemp;sir;fsir;msir;rsir;rmsir;fct;ffct;mfct;rfct;rmfct;tib;ftib;mtib;ded;fded;mded;rded;rmded;rce;frce;mrce;rrce;rmrce;sev;fsev;msev;rsev;rmsev;bfr;fbfr;mbfr;soc;fsoc;msoc;bfi;fbfi;mbfi;res;fres;mres;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cnr;fcnr;mcnr;rcnr;rmcnr;dba;fdba;mdba;rdbafr;mrdbafr;adb;fadb;madb;radb;rmadb;fdr;ffdr;mfdr;cvaeexor;fcvaeexor;mcvaeexor;cvaer;fcvaer;mcvaer;iferr;fiferr;miferr;tasafbr;ftasafbr;mtasafbr;tasacfer;ftasacfer;mtasacfer;ftip;mtip;strate;erc;ferc;merc;rerc;rmerc;f2rpfr;ff2rpfr;strf2rpfr;f2rcfr;ff2rcfr;strf2rcfr;f1rdba;ff1rbda;strf1rbda;retdr;mretdr
2014;091;REG LANGUEDOC-ROUSSILLON;2670046;906677.0;339.57;390.63;130777.0;48.98;62.18;21.5;18.01;305774.0;114.52;126.42;34.63;36.61;138005.0;15.63;18.71;221972.0;83.13;87.94;25.14;25.47;807759.0;302.53;336.96;119887.0;44.9;48.51;18.39;17.89;119499.0;44.76;32.33;18.33;11.92;247948.0;92.86;62.53;38.03;23.06;96189.0;36.03;96.63;14.75;35.63;24693.0;9.25;8.75;3.79;3.23;98919.0;37.05;53.67;801043.0;300.01;244.78;170000.0;63.67;49.06;21.22;20.04;50318.0;18.85;15.5;6.28;6.33;27529.0;10.31;6.62;3.44;2.7;763029.0;285.77;237.52;190150.0;71.22;36.98;24.92;15.57;41845.0;15.67;26.31;5.48;11.08;261799.0;98.05;86.07;34.31;36.24;-38014.0;-14.24;-7.27;0.0;0.0;0.79;-38014.0;-14.24;-6.48;136933.0;51.28;60.15;255057.0;95.53;82.78;28.88;23.97;231069.0;86.54;74.1;26.17;21.46;189225.0;70.87;47.79;21.43;13.84;1068865.0;400.32;307.68;0.0;0.0;65541.0;24.55;34.93;7.42;10.12;13386.0;5.01;15.06;23.0;0.01;0.05;106054.0;39.72;52.22;24720.0;9.26;10.23;;;;;;;51.69;64.6;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2013;091;REG LANGUEDOC-ROUSSILLON;2636350;936126.0;355.08;387.67;131430.0;49.85;62.92;21.47;18.09;254207.0;96.42;107.38;28.64;30.87;133192.0;15.01;18.27;231860.0;87.95;91.16;26.12;26.21;797408.0;302.47;328.07;116128.0;44.05;46.94;17.69;17.59;121148.0;45.95;31.92;18.45;11.96;253628.0;96.2;62.71;38.63;23.5;100359.0;38.07;97.14;15.28;36.4;22345.0;8.48;8.44;3.4;3.16;138718.0;52.62;59.59;774026.0;293.6;227.9;175000.0;66.38;36.98;22.61;16.23;32426.0;12.3;15.07;4.19;6.61;38322.0;14.54;6.84;4.95;3.0;781989.0;296.62;231.35;204207.0;77.46;37.51;26.11;16.21;37347.0;14.17;25.59;4.78;11.06;240978.0;91.41;82.39;30.82;35.61;7963.0;3.02;3.45;0.0;0.0;1.18;7963.0;3.02;4.64;130755.0;49.6;54.95;251735.0;95.49;87.72;28.36;25.22;230948.0;87.6;81.0;26.02;23.29;193601.0;73.44;55.41;21.81;15.93;944166.0;358.13;284.52;0.0;0.0;58563.0;22.21;34.86;6.6;10.02;13395.0;5.08;16.96;38.0;0.01;0.06;105982.0;40.2;52.55;24981.0;9.48;10.3;;;;;;;50.52;63.57;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2012;091;REG LANGUEDOC-ROUSSILLON;2610890;906855.0;347.34;383.25;126358.0;48.4;60.37;;;255807.0;97.98;108.21;;;133406.0;;;234584.0;89.85;91.35;;;776102.0;297.26;318.43;114553.0;43.88;46.01;;;118191.0;45.27;30.56;;;260014.0;99.59;65.53;;;95390.0;36.54;93.82;;;20654.0;7.91;8.07;;;130753.0;50.08;64.82;862894.0;330.5;230.91;165580.0;63.42;38.3;;;39477.0;15.12;14.59;;;26461.0;10.13;6.49;;;831435.0;318.45;226.91;214567.0;82.18;40.04;;;57934.0;22.19;24.99;;;186415.0;71.4;74.3;;;-31459.0;-12.05;-4.0;0.0;0.0;1.37;-31459.0;-12.05;-2.63;162213.0;62.13;67.45;;;;;;;;;;;;;;;;823694.0;315.48;273.45;;;77412.0;29.65;31.81;;;;;;32.0;0.01;0.07;99549.0;38.13;49.68;24725.0;9.47;10.16;;;;;;;51.1;63.38;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2011;091;REG LANGUEDOC-ROUSSILLON;2581718;893929.0;346.25;375.62;123549.0;47.86;59.46;;;254789.0;98.69;106.93;;;133892.0;;;234584.0;90.86;91.82;;;742385.0;287.55;309.64;109959.0;42.59;44.98;;;122956.0;47.63;29.34;;;252973.0;97.99;66.36;;;98787.0;38.26;93.35;;;18772.0;7.27;7.85;;;151544.0;58.7;65.97;814696.0;315.56;227.94;199250.0;77.18;34.2;;;30585.0;11.85;14.81;;;26874.0;10.41;7.28;;;800479.0;310.06;222.17;213409.0;82.66;40.42;;;104028.0;40.29;21.54;;;164606.0;63.76;75.18;;;-14216.0;-5.51;-5.77;0.0;0.0;0.38;-14216.0;-5.51;-5.39;165760.0;64.21;71.36;;;;;;;;;;;;;;;;688598.0;266.72;259.54;;;121260.0;46.97;28.17;;;;;;26.0;0.01;0.06;96369.0;37.33;48.31;24843.0;9.62;10.18;;;;;;;51.86;63.15;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2008;091;REG LANGUEDOC-ROUSSILLON;2295648;824933.0;359.35;360.14;215964.0;94.08;83.0;;;241701.0;105.29;101.23;;;136439.0;;;222147.0;96.77;94.21;;;569030.0;247.87;281.34;88098.0;38.38;40.22;;;80303.0;34.98;23.95;;;218271.0;95.08;69.89;;;109171.0;47.56;91.27;;;19344.0;8.43;8.9;;;255903.0;111.47;78.8;537414.0;234.1;242.71;65000.0;28.31;48.73;;;23799.0;10.37;13.71;;;20499.0;8.93;7.31;;;561979.0;244.8;242.06;234904.0;102.33;50.58;;;25655.0;11.18;27.55;;;166751.0;72.64;85.97;;;24565.0;10.7;-0.66;0.0;0.0;0.73;24565.0;10.7;0.07;231339.0;100.77;78.73;;;;;;;;;;;;;;;;468190.0;203.95;219.24;;;43248.0;18.84;35.36;;;;;;;;;;;;;;;;;;;;;59.43;57.57;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2009;091;REG LANGUEDOC-ROUSSILLON;2534144;836792.0;330.21;355.89;235073.0;92.76;86.15;;;239896.0;94.67;99.92;;;135957.0;;;227698.0;89.85;92.4;;;615593.0;242.92;288.89;100534.0;39.67;42.85;;;90868.0;35.86;23.97;;;241186.0;95.17;68.23;;;97670.0;38.54;92.5;;;15817.0;6.24;6.94;;;221198.0;87.29;67.0;590647.0;233.08;258.6;69672.0;27.49;55.17;;;30543.0;12.05;14.56;;;66215.0;26.13;14.5;;;556922.0;219.77;250.02;171236.0;67.57;49.08;;;45293.0;17.87;31.75;;;176558.0;69.67;86.74;;;-33725.0;-13.31;-8.58;0.0;0.0;1.5;-33725.0;-13.31;-7.08;254923.0;100.6;74.08;;;;;;;;;;;;;;;;492570.0;194.37;232.39;;;60513.0;23.88;38.11;;;;;;;;;;;;;;;;;;;;;53.65;58.82;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2010;091;REG LANGUEDOC-ROUSSILLON;2560870;849063.0;331.55;367.02;242941.0;94.87;88.9;;;237365.0;92.69;99.64;;;133815.0;;;231321.0;90.33;92.38;;;673010.0;262.81;299.55;108302.0;42.29;44.18;;;107975.0;42.16;26.54;;;246602.0;96.3;67.46;;;96033.0;37.5;91.75;;;16233.0;6.34;7.15;;;176053.0;68.75;67.47;703990.0;274.9;227.5;125000.0;48.81;39.18;;;19907.0;7.77;14.82;;;31765.0;12.4;8.18;;;658602.0;257.18;226.1;190257.0;74.29;43.15;;;24193.0;9.45;23.13;;;161106.0;62.91;76.95;;;-45389.0;-17.72;-1.4;0.0;0.0;0.1;-45389.0;-17.72;-1.3;221442.0;86.47;68.77;;;;;;;;;;;;;;;;593376.0;231.71;246.88;;;39193.0;15.3;29.17;;;;;;;;;;;;;;;;;;;;;52.25;58.7;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
2015;091;REG LANGUEDOC-ROUSSILLON;2700266;945724.0;350.23;397.87;133149.0;49.31;62.78;14.47;18.07;355554.0;131.67;144.56;38.63;41.61;147556.0;16.03;19.47;200957.0;74.42;80.54;21.84;23.18;880462.0;326.06;347.34;122680.0;45.43;49.46;17.39;17.87;113211.0;41.93;32.38;16.04;11.7;307965.0;114.05;66.84;43.65;24.14;87877.0;32.54;97.49;12.45;35.22;24362.0;9.02;9.03;3.45;3.26;65262.0;24.17;50.54;832489.0;308.3;241.85;175000.0;64.81;49.58;21.02;20.5;40759.0;15.09;16.63;4.9;6.88;25345.0;9.39;6.21;3.04;2.57;811221.0;300.42;231.66;240709.0;89.14;36.98;29.67;15.96;48489.0;17.96;23.79;5.98;10.27;195866.0;72.54;83.31;24.14;35.96;-21268.0;-7.88;-10.19;0.0;0.0;0.36;-21268.0;-7.88;-9.83;86530.0;32.05;60.37;236512.0;87.59;77.11;25.7;22.19;214691.0;79.51;70.59;23.33;20.32;166201.0;61.55;46.8;18.06;13.47;1191920.0;441.41;333.52;129.15;93.98;72208.0;26.74;30.74;7.85;8.85;988.0;0.37;16.96;14.0;0.01;0.04;108730.0;40.27;53.43;24514.0;9.08;10.21;0.0;0.0;0.0;0.0;0.0;0.0;54.65;67.64;Régions de métropole hors Idf et Corse;;;;;;;;;;;;;;;;
